Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2006,2006,ha,91,I,Imputed value,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2006,2006,100 g/ha,233189,E,Estimated value,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2006,2006,t,2113.51,I,Imputed value,
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2007,2007,ha,83,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2007,2007,100 g/ha,229759,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2007,2007,t,1907,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2008,2008,ha,85,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2008,2008,100 g/ha,211412,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2008,2008,t,1797,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2009,2009,ha,92,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2009,2009,100 g/ha,312717,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2009,2009,t,2877,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2010,2010,ha,100,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2010,2010,100 g/ha,211600,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2010,2010,t,2116,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5312,Area harvested,515,Apples,2011,2011,ha,162,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5419,Yield,515,Apples,2011,2011,100 g/ha,163642,A,Official figure,
QCL,Crops and livestock products,273,Montenegro,5510,Production,515,Apples,2011,2011,t,2651,A,Official figure,
