Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1961,1961,An,2893281.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1962,1962,An,2803000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1963,1963,An,2836000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1964,1964,An,2836000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1965,1965,An,2951000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1966,1966,An,2820000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1967,1967,An,2497000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1968,1968,An,2932000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1969,1969,An,2940000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1970,1970,An,2885000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1971,1971,An,2918000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1972,1972,An,2822000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1973,1973,An,2276000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1974,1974,An,2415000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1975,1975,An,2432000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1976,1976,An,2284000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1977,1977,An,2292000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1978,1978,An,2312000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1979,1979,An,2432000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1980,1980,An,2457000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1981,1981,An,2488000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1982,1982,An,2513000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1983,1983,An,2398000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1984,1984,An,2743000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1985,1985,An,3245000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1986,1986,An,3496000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1987,1987,An,3295712.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1988,1988,An,3194000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1989,1989,An,3224000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1990,1990,An,3335079.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1991,1991,An,3310682.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1992,1992,An,3342000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1993,1993,An,3056510.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1994,1994,An,3104420.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1995,1995,An,3136000.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1996,1996,An,3171185.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1997,1997,An,3064532.0,A,Official figure,
QCL,Crops and livestock products,101,Indonesia,5111,Stocks,946,Buffalo,1998,1998,An,2829291.0,A,Official figure,
