Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1992,1992,No,77600.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1993,1993,No,74951.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1994,1994,No,73980.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1995,1995,No,72171.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1996,1996,No,62578.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1997,1997,No,74415.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1998,1998,No,74843.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,1999,1999,No,74843.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2000,2000,No,74972.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2001,2001,No,75000.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2002,2002,No,75000.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2003,2003,No,75000.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2004,2004,No,69036.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2005,2005,No,66738.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2006,2006,No,67804.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2007,2007,No,58307.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2008,2008,No,61705.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2009,2009,No,53439.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2010,2010,No,76052.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2011,2011,No,65277.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2012,2012,No,52897.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2013,2013,No,68294.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2014,2014,No,73869.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2015,2015,No,73960.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2016,2016,No,81476.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2017,2017,No,75406.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2018,2018,No,81197.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2019,2019,No,253489.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2020,2020,No,309568.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2021,2021,No,312623.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5114,Stocks,1181,Bees,2022,2022,No,290879.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1992,1992,An,1488.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1993,1993,An,1179.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1994,1994,An,1125.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1995,1995,An,1021.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1996,1996,An,1017.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1997,1997,An,1013.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1998,1998,An,908.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,1999,1999,An,899.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2000,2000,An,725.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2001,2001,An,725.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2002,2002,An,600.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2003,2003,An,566.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2004,2004,An,565.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2005,2005,An,725.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2006,2006,An,750.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2007,2007,An,640.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2008,2008,An,640.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2009,2009,An,640.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2010,2010,An,640.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2011,2011,An,640.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2012,2012,An,650.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2013,2013,An,650.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2014,2014,An,650.0,E,Estimated value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2015,2015,An,644.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2016,2016,An,635.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2017,2017,An,629.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2018,2018,An,630.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2019,2019,An,646.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2020,2020,An,649.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2021,2021,An,648.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,946,Buffalo,2022,2022,An,647.0,I,Imputed value,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1992,1992,An,282349.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1993,1993,An,284919.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1994,1994,An,280324.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1995,1995,An,281336.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1996,1996,An,283237.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1997,1997,An,294613.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1998,1998,An,289000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,1999,1999,An,267000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2000,2000,An,270000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2001,2001,An,265000.0,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2002,2002,An,259000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2003,2003,An,260000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2004,2004,An,255000.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2005,2005,An,248185.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2006,2006,An,255430.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2007,2007,An,253766.0,A,Official figure,
QCL,Crops and livestock products,154,North Macedonia,5111,Stocks,866,Cattle,2008,2008,An,253473.0,A,Official figure,
