Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1992,1992,3050,FAO TIER 1,An,1488,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1993,1993,3050,FAO TIER 1,An,1179,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1994,1994,3050,FAO TIER 1,An,1125,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1995,1995,3050,FAO TIER 1,An,1021,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1996,1996,3050,FAO TIER 1,An,1017,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1997,1997,3050,FAO TIER 1,An,1013,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1998,1998,3050,FAO TIER 1,An,908,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,1999,1999,3050,FAO TIER 1,An,899,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2000,2000,3050,FAO TIER 1,An,725,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2001,2001,3050,FAO TIER 1,An,725,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2002,2002,3050,FAO TIER 1,An,600,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2003,2003,3050,FAO TIER 1,An,566,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2004,2004,3050,FAO TIER 1,An,565,A,Official figure,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2005,2005,3050,FAO TIER 1,An,725,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2006,2006,3050,FAO TIER 1,An,750,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2007,2007,3050,FAO TIER 1,An,640,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2008,2008,3050,FAO TIER 1,An,640,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2009,2009,3050,FAO TIER 1,An,640,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2010,2010,3050,FAO TIER 1,An,640,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2011,2011,3050,FAO TIER 1,An,640,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2012,2012,3050,FAO TIER 1,An,650,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2013,2013,3050,FAO TIER 1,An,650,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2014,2014,3050,FAO TIER 1,An,650,E,Estimated value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2015,2015,3050,FAO TIER 1,An,644,I,Imputed value,
GLE,Emissions from Livestock,154,North Macedonia,5111,Stocks,946,Buffalo,2016,2016,3050,FAO TIER 1,An,635,I,Imputed value,
