Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1961,1961,An,301000,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1962,1962,An,320000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1963,1963,An,350000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1964,1964,An,380000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1965,1965,An,420000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1966,1966,An,480000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1967,1967,An,520000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1968,1968,An,570000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1969,1969,An,600000,E,Estimated value,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1970,1970,An,627969,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1971,1971,An,1022200,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1972,1972,An,1022200,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1973,1973,An,861961,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1974,1974,An,975232,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1975,1975,An,1007560,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1976,1976,An,1083810,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1977,1977,An,1229400,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1978,1978,An,1254260,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1979,1979,An,1279130,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1980,1980,An,1306760,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1981,1981,An,1334380,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1982,1982,An,1339910,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1983,1983,An,1389640,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1984,1984,An,903402,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1985,1985,An,707250,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1986,1986,An,1013910,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1987,1987,An,1034190,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1988,1988,An,1054870,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1989,1989,An,1075970,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1990,1990,An,1097490,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1991,1991,An,1119440,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1992,1992,An,1141830,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1993,1993,An,1164660,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1994,1994,An,1187960,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1995,1995,An,1211720,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1996,1996,An,1235950,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1997,1997,An,1260670,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1998,1998,An,1285880,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,1999,1999,An,1311600,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2000,2000,An,1337832,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2001,2001,An,1364589,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2002,2002,An,1391881,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2003,2003,An,1419718,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2004,2004,An,1448113,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2005,2005,An,1477075,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2006,2006,An,1506617,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2007,2007,An,1536749,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2008,2008,An,1567484,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2009,2009,An,1598834,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2010,2010,An,1599593,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2011,2011,An,1631585,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2012,2012,An,1664216,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2013,2013,An,1697502,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2014,2014,An,1731450,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2015,2015,An,1766080,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2016,2016,An,1801402,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2017,2017,An,1837429,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2018,2018,An,1874178,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2019,2019,An,1911661,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2020,2020,An,1949895,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2021,2021,An,1988893,A,Official figure,
QCL,Crops and livestock products,158,Niger,5111,Stocks,1107,Asses,2022,2022,An,2028670,A,Official figure,
QCL,Crops and livestock products,158,Niger,5312,Area harvested,203,"Bambara beans, dry",1961,1961,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5510,Production,203,"Bambara beans, dry",1961,1961,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5312,Area harvested,203,"Bambara beans, dry",1962,1962,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5510,Production,203,"Bambara beans, dry",1962,1962,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5312,Area harvested,203,"Bambara beans, dry",1963,1963,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5510,Production,203,"Bambara beans, dry",1963,1963,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,158,Niger,5312,Area harvested,203,"Bambara beans, dry",1964,1964,ha,0,M,"Missing value (data cannot exist, not applicable)",
