Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1992,1992,ha,35,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",1992,1992,100 g/ha,10571,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1992,1992,t,37,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1993,1993,ha,25,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",1993,1993,100 g/ha,26400,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1993,1993,t,66,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1994,1994,ha,25,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",1994,1994,100 g/ha,9200,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1994,1994,t,23,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1995,1995,ha,25,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",1995,1995,100 g/ha,6000,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1995,1995,t,15,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1996,1996,ha,25,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",1996,1996,100 g/ha,7200,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1996,1996,t,18,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1997,1997,ha,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1997,1997,t,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1998,1998,ha,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1998,1998,t,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",1999,1999,ha,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",1999,1999,t,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2000,2000,ha,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2000,2000,t,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2001,2001,ha,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2001,2001,t,0,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2002,2002,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2002,2002,100 g/ha,8649,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2002,2002,t,0.93,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2003,2003,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2003,2003,100 g/ha,8441,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2003,2003,t,1.48,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2004,2004,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2004,2004,100 g/ha,8255,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2004,2004,t,1.45,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2005,2005,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2005,2005,100 g/ha,8092,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2005,2005,t,1.33,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2006,2006,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2006,2006,100 g/ha,7928,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2006,2006,t,1.22,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2007,2007,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2007,2007,100 g/ha,7765,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2007,2007,t,1.11,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2008,2008,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2008,2008,100 g/ha,7601,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2008,2008,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2009,2009,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2009,2009,100 g/ha,7438,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2009,2009,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2010,2010,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2010,2010,100 g/ha,7274,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2010,2010,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2011,2011,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2011,2011,100 g/ha,7132,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2011,2011,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2012,2012,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2012,2012,100 g/ha,7123,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2012,2012,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2013,2013,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2013,2013,100 g/ha,7114,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2013,2013,t,1.05,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2014,2014,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2014,2014,100 g/ha,6256,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2014,2014,t,0.78,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2015,2015,ha,1,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2015,2015,100 g/ha,5681,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2015,2015,t,0.79,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2016,2016,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2016,2016,100 g/ha,5520,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2016,2016,t,0.87,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2017,2017,ha,2,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2017,2017,100 g/ha,5461,E,Estimated value,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2017,2017,t,0.87,I,Imputed value,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2018,2018,ha,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2018,2018,100 g/ha,0,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2018,2018,t,0,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2019,2019,ha,0,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2019,2019,t,0,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2020,2020,ha,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2020,2020,100 g/ha,10000,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2020,2020,t,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2021,2021,ha,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2021,2021,100 g/ha,10000,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2021,2021,t,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,221,"Almonds, in shell",2022,2022,ha,20,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,221,"Almonds, in shell",2022,2022,100 g/ha,5000,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,221,"Almonds, in shell",2022,2022,t,10,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1992,1992,ha,2492,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1992,1992,100 g/ha,234346,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1992,1992,t,58399,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1993,1993,ha,2467,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1993,1993,100 g/ha,269858,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1993,1993,t,66574,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1994,1994,ha,2640,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1994,1994,100 g/ha,415106,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1994,1994,t,109588,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1995,1995,ha,2812,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1995,1995,100 g/ha,365405,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1995,1995,t,102752,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1996,1996,ha,2872,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1996,1996,100 g/ha,367082,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1996,1996,t,105426,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1997,1997,ha,2995,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1997,1997,100 g/ha,289923,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1997,1997,t,86832,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1998,1998,ha,2995,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1998,1998,100 g/ha,380561,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5510,Production,515,Apples,1998,1998,t,113978,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,515,Apples,1999,1999,ha,2995,A,Official figure,
QCL,Crops and livestock products,198,Slovenia,5419,Yield,515,Apples,1999,1999,100 g/ha,298407,A,Official figure,
