Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1990,1990,3051,UNFCCC,An,15775,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1991,1991,3051,UNFCCC,An,15775,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1992,1992,3051,UNFCCC,An,21707,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1993,1993,3051,UNFCCC,An,27640,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1994,1994,3051,UNFCCC,An,33572,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1995,1995,3051,UNFCCC,An,39505,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1996,1996,3051,UNFCCC,An,45437,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1997,1997,3051,UNFCCC,An,65368,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1998,1998,3051,UNFCCC,An,85300,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,1999,1999,3051,UNFCCC,An,105231,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2000,2000,3051,UNFCCC,An,125163,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2001,2001,3051,UNFCCC,An,145094,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2002,2002,3051,UNFCCC,An,155221,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2003,2003,3051,UNFCCC,An,165348,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2004,2004,3051,UNFCCC,An,175474,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2005,2005,3051,UNFCCC,An,185601,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2006,2006,3051,UNFCCC,An,195728,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2007,2007,3051,UNFCCC,An,181611,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2008,2008,3051,UNFCCC,An,167494,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2009,2009,3051,UNFCCC,An,153376,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,33,Canada,5111,Stocks,946,Buffalo,2010,2010,3051,UNFCCC,An,139259,A,Official figure,NC/CRF/BUR
