Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1961,1961,No,1204000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1962,1962,No,1192000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1963,1963,No,1202000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1964,1964,No,1164000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1965,1965,No,1174000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1966,1966,No,1263000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1967,1967,No,1327000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1968,1968,No,1351000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1969,1969,No,1381000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1970,1970,No,1385000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1971,1971,No,1381000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1972,1972,No,1418000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1973,1973,No,1395000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1974,1974,No,1361000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1975,1975,No,1327400.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1976,1976,No,1120000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1977,1977,No,1248700.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1978,1978,No,2000600.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1979,1979,No,2121600.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1980,1980,No,2208000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1981,1981,No,2226500.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1982,1982,No,2375000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1983,1983,No,2420000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1984,1984,No,2558000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1985,1985,No,2605000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1986,1986,No,2200000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1987,1987,No,1855000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1988,1988,No,1699000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1989,1989,No,1650000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1990,1990,No,1650000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1991,1991,No,1600000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1992,1992,No,1600000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1993,1993,No,1500000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1994,1994,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1995,1995,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1996,1996,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1997,1997,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1998,1998,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,1999,1999,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2000,2000,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2001,2001,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2002,2002,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2003,2003,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2004,2004,No,1300000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2005,2005,No,1250000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2006,2006,No,1400000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2007,2007,No,1450000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2008,2008,No,1450000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2009,2009,No,1450000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2010,2010,No,1450000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2011,2011,No,1465000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2012,2012,No,1470000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2013,2013,No,1500000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2014,2014,No,1525000.0,E,Estimated value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2015,2015,No,1547589.0,I,Imputed value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2016,2016,No,1554259.0,I,Imputed value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2017,2017,No,1571299.0,I,Imputed value,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2018,2018,No,1633000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2019,2019,No,1678000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2020,2020,No,1766000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5114,Stocks,1181,Bees,2021,2021,No,2013000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,946,Buffalo,2018,2018,An,0.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,946,Buffalo,2019,2019,An,0.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,946,Buffalo,2020,2020,An,0.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,946,Buffalo,2021,2021,An,0.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,946,Buffalo,2022,2022,An,0.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1961,1961,An,9168000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1962,1962,An,9589000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1963,1963,An,9841000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1964,1964,An,9940000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1965,1965,An,9947200.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1966,1966,An,10390800.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1967,1967,An,10767500.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1968,1968,An,10940000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1969,1969,An,11048900.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1970,1970,An,10843500.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1971,1971,An,11076300.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1972,1972,An,11452500.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1973,1973,An,12192200.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1974,1974,An,13023000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1975,1975,An,13254279.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1976,1976,An,12879023.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1977,1977,An,13019223.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1978,1978,An,13115400.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1979,1979,An,13035611.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1980,1980,An,12648608.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1981,1981,An,11796974.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1982,1982,An,11911693.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1983,1983,An,11269395.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1984,1984,An,11196559.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1985,1985,An,11055238.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1986,1986,An,10919043.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1987,1987,An,10522676.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1988,1988,An,10322063.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1989,1989,An,10732577.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1990,1990,An,10048929.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1991,1991,An,8844000.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1992,1992,An,8221359.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1993,1993,An,7642576.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1994,1994,An,7695680.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1995,1995,An,7305594.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1996,1996,An,7136466.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1997,1997,An,7307382.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1998,1998,An,6955251.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,1999,1999,An,6555033.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2000,2000,An,6082549.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2001,2001,An,5734339.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2002,2002,An,5532728.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2003,2003,An,5488943.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2004,2004,An,5353421.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2005,2005,An,5483290.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2006,2006,An,5606358.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2007,2007,An,5696186.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2008,2008,An,5756639.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2009,2009,An,5700017.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2010,2010,An,5742094.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2011,2011,An,5761878.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2012,2012,An,5776767.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2013,2013,An,5859540.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2014,2014,An,5920411.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2015,2015,An,5960693.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2016,2016,An,5939046.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2017,2017,An,6143083.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2018,2018,An,6183300.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2019,2019,An,6261600.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2020,2020,An,6278900.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2021,2021,An,6378700.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5111,Stocks,866,Cattle,2022,2022,An,6448290.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1961,1961,1000 An,63522.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1962,1962,1000 An,69525.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1963,1963,1000 An,66499.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1964,1964,1000 An,69920.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1965,1965,1000 An,71773.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1966,1966,1000 An,70410.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1967,1967,1000 An,70200.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1968,1968,1000 An,69675.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1969,1969,1000 An,73092.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1970,1970,1000 An,74971.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1971,1971,1000 An,76732.0,A,Official figure,
QCL,Crops and livestock products,173,Poland,5112,Stocks,1057,Chickens,1972,1972,1000 An,77711.0,A,Official figure,
