Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1961,1961,3050,FAO TIER 1,An,100,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1962,1962,3050,FAO TIER 1,An,100,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1963,1963,3050,FAO TIER 1,An,105,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1964,1964,3050,FAO TIER 1,An,110,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1965,1965,3050,FAO TIER 1,An,115,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1966,1966,3050,FAO TIER 1,An,120,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1967,1967,3050,FAO TIER 1,An,125,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1968,1968,3050,FAO TIER 1,An,130,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1969,1969,3050,FAO TIER 1,An,135,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1970,1970,3050,FAO TIER 1,An,140,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1971,1971,3050,FAO TIER 1,An,145,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1972,1972,3050,FAO TIER 1,An,160,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1973,1973,3050,FAO TIER 1,An,163,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1974,1974,3050,FAO TIER 1,An,165,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1975,1975,3050,FAO TIER 1,An,168,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1976,1976,3050,FAO TIER 1,An,170,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1977,1977,3050,FAO TIER 1,An,173,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1978,1978,3050,FAO TIER 1,An,175,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1979,1979,3050,FAO TIER 1,An,177,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1980,1980,3050,FAO TIER 1,An,180,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1981,1981,3050,FAO TIER 1,An,250,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1982,1982,3050,FAO TIER 1,An,182,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1983,1983,3050,FAO TIER 1,An,185,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1984,1984,3050,FAO TIER 1,An,187,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1985,1985,3050,FAO TIER 1,An,190,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1986,1986,3050,FAO TIER 1,An,192,E,Estimated value,
GLE,Emissions from Livestock,219,Tonga,5111,Stocks,960,"Cattle, dairy",1987,1987,3050,FAO TIER 1,An,194,E,Estimated value,
