Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,946,Buffalo,2018,2018,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,946,Buffalo,2019,2019,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,946,Buffalo,2020,2020,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,946,Buffalo,2021,2021,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1992,1992,3050,FAO TIER 1,An,220023,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1992,1992,3051,UNFCCC,An,212969,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1993,1993,3050,FAO TIER 1,An,210609,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1993,1993,3051,UNFCCC,An,203678,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1994,1994,3050,FAO TIER 1,An,213703,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1994,1994,3051,UNFCCC,An,197423,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1995,1995,3050,FAO TIER 1,An,215161,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1995,1995,3051,UNFCCC,An,197128,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1996,1996,3050,FAO TIER 1,An,212293,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1996,1996,3051,UNFCCC,An,154735,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1997,1997,3050,FAO TIER 1,An,192141,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1997,1997,3051,UNFCCC,An,147608,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1998,1998,3050,FAO TIER 1,An,202300,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1998,1998,3051,UNFCCC,An,146495,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1999,1999,3050,FAO TIER 1,An,140000,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",1999,1999,3051,UNFCCC,An,149077,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2000,2000,3050,FAO TIER 1,An,140236,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2000,2000,3051,UNFCCC,An,140236,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2001,2001,3050,FAO TIER 1,An,140236,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2001,2001,3051,UNFCCC,An,135805,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2002,2002,3050,FAO TIER 1,An,135805,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2002,2002,3051,UNFCCC,An,139980,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2003,2003,3050,FAO TIER 1,An,139980,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2003,2003,3051,UNFCCC,An,130711,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2004,2004,3050,FAO TIER 1,An,130711,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2004,2004,3051,UNFCCC,An,134009,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2005,2005,3050,FAO TIER 1,An,134009,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2005,2005,3051,UNFCCC,An,120273,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2006,2006,3050,FAO TIER 1,An,120273,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2006,2006,3051,UNFCCC,An,112510,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2007,2007,3050,FAO TIER 1,An,112510,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2007,2007,3051,UNFCCC,An,116391,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2008,2008,3050,FAO TIER 1,An,116391,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2008,2008,3051,UNFCCC,An,113400,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2009,2009,3050,FAO TIER 1,An,113400,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2009,2009,3051,UNFCCC,An,113103,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2010,2010,3050,FAO TIER 1,An,113103,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2010,2010,3051,UNFCCC,An,109467,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2011,2011,3050,FAO TIER 1,An,109467,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2011,2011,3051,UNFCCC,An,109068,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2012,2012,3050,FAO TIER 1,An,109068,E,Estimated value,
GLE,Emissions from Livestock,198,Slovenia,5111,Stocks,960,"Cattle, dairy",2012,2012,3051,UNFCCC,An,111022,A,Official figure,NC/CRF/BUR
