Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1961,1961,An,21082.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1962,1962,An,24583.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1963,1963,An,29129.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1964,1964,An,33503.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1965,1965,An,39849.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1966,1966,An,44156.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1967,1967,An,50026.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1968,1968,An,59314.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1969,1969,An,66598.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1970,1970,An,76094.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1971,1971,An,84742.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1972,1972,An,96128.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1973,1973,An,106945.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1974,1974,An,119967.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1975,1975,An,125000.0,E,Estimated value,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1976,1976,An,131596.0,A,Official figure,
QCL,Crops and livestock products,168,Papua New Guinea,5111,Stocks,866,Cattle,1977,1977,An,131500.0,X,Figure from international organizations,Unofficial figure
