Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1961,1961,An,2150,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1962,1962,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1963,1963,An,2250,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1964,1964,An,2300,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1965,1965,An,2350,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1966,1966,An,2400,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1967,1967,An,2450,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1968,1968,An,2500,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1969,1969,An,2550,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1970,1970,An,2600,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1971,1971,An,2500,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1972,1972,An,2500,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1973,1973,An,2650,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1974,1974,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1975,1975,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1976,1976,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1977,1977,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1978,1978,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1979,1979,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1980,1980,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1981,1981,An,2800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1982,1982,An,2600,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1983,1983,An,2400,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1984,1984,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1985,1985,An,2000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1986,1986,An,1800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1987,1987,An,1600,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1988,1988,An,1400,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1989,1989,An,1379,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1990,1990,An,1400,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1991,1991,An,1400,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1992,1992,An,1600,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1993,1993,An,1750,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1994,1994,An,1800,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1995,1995,An,1855,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1996,1996,An,1900,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1997,1997,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1998,1998,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,1999,1999,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2000,2000,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2001,2001,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2002,2002,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2003,2003,An,1950,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2004,2004,An,2000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2005,2005,An,2000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2006,2006,An,2050,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2007,2007,An,2050,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2008,2008,An,2100,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2009,2009,An,2150,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2010,2010,An,2150,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2011,2011,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2012,2012,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2013,2013,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2014,2014,An,2200,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2015,2015,An,2210,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2016,2016,An,2228,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2017,2017,An,2251,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2018,2018,An,2276,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2019,2019,An,2330,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2020,2020,An,2345,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2021,2021,An,2366,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5111,Stocks,1107,Asses,2022,2022,An,2387,I,Imputed value,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1961,1961,ha,20000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1961,1961,100 g/ha,47500,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1961,1961,t,95000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1962,1962,ha,18000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1962,1962,100 g/ha,47778,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1962,1962,t,86000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1963,1963,ha,17000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1963,1963,100 g/ha,47647,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1963,1963,t,81000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1964,1964,ha,17000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1964,1964,100 g/ha,47647,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1964,1964,t,81000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1965,1965,ha,18000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1965,1965,100 g/ha,48333,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1965,1965,t,87000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1966,1966,ha,17000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1966,1966,100 g/ha,47059,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1966,1966,t,80000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1967,1967,ha,17000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1967,1967,100 g/ha,38235,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1967,1967,t,65000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1968,1968,ha,17000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1968,1968,100 g/ha,44118,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1968,1968,t,75000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1969,1969,ha,18000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1969,1969,100 g/ha,44444,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1969,1969,t,80000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1970,1970,ha,19000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1970,1970,100 g/ha,44737,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1970,1970,t,85000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1971,1971,ha,18000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1971,1971,100 g/ha,44444,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1971,1971,t,80000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1972,1972,ha,15500,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1972,1972,100 g/ha,45161,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1972,1972,t,70000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1973,1973,ha,20650,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1973,1973,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1973,1973,t,92925,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1974,1974,ha,20860,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1974,1974,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1974,1974,t,93870,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1975,1975,ha,21070,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1975,1975,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1975,1975,t,94815,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1976,1976,ha,21300,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1976,1976,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1976,1976,t,95850,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1977,1977,ha,21500,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1977,1977,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1977,1977,t,96750,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1978,1978,ha,21715,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1978,1978,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1978,1978,t,97718,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1979,1979,ha,21932,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1979,1979,100 g/ha,45000,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1979,1979,t,98694,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1980,1980,ha,22150,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1980,1980,100 g/ha,44966,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1980,1980,t,99600,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1981,1981,ha,22370,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1981,1981,100 g/ha,44971,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1981,1981,t,100600,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1982,1982,ha,22590,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1982,1982,100 g/ha,44976,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1982,1982,t,101600,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1983,1983,ha,22820,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1983,1983,100 g/ha,44961,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1983,1983,t,102600,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1984,1984,ha,23040,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1984,1984,100 g/ha,44965,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1984,1984,t,103600,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1985,1985,ha,23279,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1985,1985,100 g/ha,44976,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1985,1985,t,104700,A,Official figure,
QCL,Crops and livestock products,90,Guinea,5312,Area harvested,486,Bananas,1986,1986,ha,22000,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5419,Yield,486,Bananas,1986,1986,100 g/ha,48182,E,Estimated value,
QCL,Crops and livestock products,90,Guinea,5510,Production,486,Bananas,1986,1986,t,106000,E,Estimated value,
