Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2012,2012,3050,FAO TIER 1,An,300000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2012,2012,3051,UNFCCC,An,300000,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2013,2013,3050,FAO TIER 1,An,320000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2013,2013,3051,UNFCCC,An,320000,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2014,2014,3050,FAO TIER 1,An,330000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2014,2014,3051,UNFCCC,An,330000,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2015,2015,3050,FAO TIER 1,An,342626,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2015,2015,3051,UNFCCC,An,330000,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2016,2016,3050,FAO TIER 1,An,330875,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2016,2016,3051,UNFCCC,An,330000,A,Official figure,NC/CRF/BUR
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2017,2017,3050,FAO TIER 1,An,337406,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2018,2018,3050,FAO TIER 1,An,347942,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2019,2019,3050,FAO TIER 1,An,350666,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2020,2020,3050,FAO TIER 1,An,355946,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2021,2021,3050,FAO TIER 1,An,361226,I,Imputed value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2030,2030,3050,FAO TIER 1,An,0,F,Forecast value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1107,Asses,2050,2050,3050,FAO TIER 1,An,0,F,Forecast value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1126,Camels,2030,2030,3050,FAO TIER 1,An,0,F,Forecast value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,1126,Camels,2050,2050,3050,FAO TIER 1,An,0,F,Forecast value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2012,2012,3050,FAO TIER 1,An,7369000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2013,2013,3050,FAO TIER 1,An,7370000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2014,2014,3050,FAO TIER 1,An,7372000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2015,2015,3050,FAO TIER 1,An,7375000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2016,2016,3050,FAO TIER 1,An,7381000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2017,2017,3050,FAO TIER 1,An,7385000,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2018,2018,3050,FAO TIER 1,An,8167695,E,Estimated value,
GLE,Emissions from Livestock,277,South Sudan,5111,Stocks,960,"Cattle, dairy",2019,2019,3050,FAO TIER 1,An,8319286,E,Estimated value,
