Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1961,1961,No,50717.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1962,1962,No,47371.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1963,1963,No,49140.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1964,1964,No,45389.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1965,1965,No,47246.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1966,1966,No,33488.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1967,1967,No,31174.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1968,1968,No,30873.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1969,1969,No,31422.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1970,1970,No,30201.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1971,1971,No,30083.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1972,1972,No,29881.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1973,1973,No,28107.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1974,1974,No,26918.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1975,1975,No,25782.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1976,1976,No,23780.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1977,1977,No,23744.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1978,1978,No,20115.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1979,1979,No,17363.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1980,1980,No,18044.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1981,1981,No,15566.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1982,1982,No,15260.0,A,Official figure,
QCL,Crops and livestock products,15,Belgium-Luxembourg,5114,Stocks,1181,Bees,1983,1983,No,24638.0,A,Official figure,
